"CTL_1" "CTL_2" "CTL_3" "HYPERT_1" "HYPERT_2" "HYPERT_3" "PLUS_HYPERT_1" "PLUS_HYPERT_2" "PLUS_HYPERT_3" "PROXIMAL_PLUS_HYPERT_1" "PROXIMAL_PLUS_HYPERT_2" "PROXIMAL_PLUS_HYPERT_3"
"FBgn0000008" 1.39993334825197 1.857049426654 1.5130600845158 3.9607958877141 3.55415266233379 5.26978735296495 1.64148057280088 2.45731554516426 2.85713944606727 2.83361015764476 1.65517501681332 2.37686093009059
"FBgn0000014" 0 0 0 0.0278928521795898 0.110206284103373 0 0.10389118864451 0 0 0.0329489706465533 0.0146299784256589 0
"FBgn0000015" 0.0349983337062992 0 0 0.0278928521795898 0 0.0297727762622017 0 0.0296062113875212 0 0.0329489706465533 0 0.0642394845970431
"FBgn0000017" 38.5140570203985 31.7768409262166 40.8796549144712 73.7376602514786 62.7638797942577 70.7586183930716 75.5643490905073 57.1284646483197 60.3831798622942 60.0576851751006 63.5183850666956 56.8173878436313
"FBgn0000018" 7.03466507496614 7.6814375386124 8.32183442761522 9.06517695836668 7.49402731902938 9.67615228521555 9.4956546421082 11.5760286525208 10.4104894226892 11.2685479611212 10.8414144291513 11.4346282582737
"FBgn0000022" 0.0699966674125985 0 0 0 0 0.0297727762622017 0.0831129509156078 0 0 0.0329489706465533 0.0137931481286912 0.0321197422985216
"FBgn0000024" 48.2625971859855 36.8597241157778 41.5730424075676 1.50621457555489 1.90105840078319 1.63750209896557 2.20249319926361 2.13164721990153 1.77339797337374 1.51565297923116 1.80690240485854 1.73446640531759
"FBgn0000028" 0.174991563536495 0.112548535364284 0.252176800836825 0.111571303883353 0.08265471307753 0.119091105048807 0.207782357946558 0.118424845550085 0.229884624475786 0.09884691193966 0.179310925672985 0.353317165283737
"FBgn0000032" 118.994404598085 134.073330204168 141.32694013938 126.912393738577 137.454898054216 146.12475612211 119.371058865493 138.616222503951 134.515510182278 158.089260009075 121.972767522572 146.433937258702
"FBgn0000036" 0.0349983337062992 0.028137133841071 0 0.0278928521795898 0.220412843722457 0 0.727238445180995 0 0 0.0658979412931067 0.0413794167997773 0.160598711492608
"FBgn0000037" 0.139993216115399 0.0562743101210997 0.0360252608972799 0.0836785767676141 0.633686133594396 0.119091208539572 0.581790656409255 0.296062032810741 0.131362493881025 0.197693923249791 0.234483657618547 0.192718501728881
