"CTL_1" "CTL_2" "CTL_3" "HYPERT_1" "HYPERT_2" "HYPERT_3" "PLUS_HYPERT_1" "PLUS_HYPERT_2" "PLUS_HYPERT_3" "PROXIMAL_PLUS_HYPERT_1" "PROXIMAL_PLUS_HYPERT_2" "PROXIMAL_PLUS_HYPERT_3"
"FBgn0000008" 322.236772061912 523.597895408797 341.535308550411 1131.85448174354 1052.0892333547 1414.0045665256 631.714133694975 662.020329482857 707.993099946152 679.103935533443 954.150213473003 586.445039677748
"FBgn0000014" 0 0 0 6.15981807833098 18.1007490785145 0 30.7443539983143 0 0 6.16104793125312 6.53624953110874 0
"FBgn0000015" 5.64838360433213 0 0 10.753052836218 0 10.7504082977565 0 15.7675767296567 0 5.6595875731426 0 21.6805508739828
"FBgn0000017" 4932.96553852291 5080.262041569 4887.29683885137 12663.1369153285 11121.1494514376 11777.9814442169 17175.0932999325 9211.04169003024 8833.06912369968 8901.22695447618 23054.8203027613 8172.2755153087
"FBgn0000018" 235.17990298078 319.360835694051 271.766434126767 383.917910209503 320.264765784114 383.665577620093 537.582104546986 460.298572046733 373.570723317514 404.190756060945 929.404621137068 429.783346384756
"FBgn0000024" 12939.2314010436 12345.0592682648 10872.1110483172 443.307307507173 604.030636658793 503.49099463328 909.042191920203 683.214133718094 510.431245218412 435.744003985734 1340.60752841561 490.020001728253
"FBgn0000032" 4474.75461197718 6270.96775403031 5188.61670021472 6037.78702847024 6598.70234673346 6506.15021142719 7589.02867274753 6190.07258969054 5425.27427272613 6366.05254827799 11731.4005206079 6165.24442238472
"FBgn0000036" 17.508642091483 5.84970039946738 0 17.5818281365947 87.7845883568475 0 228.145230867633 0 0 11.7168443180871 35.1786355537674 88.7400403995062
"FBgn0000037" 9.04688453149052 4.52317766315505 2.26551885396201 6.80501670908279 52.1199875660553 9.07154414349828 62.7616172369991 22.6596251306366 9.06671327760447 13.6119958386439 38.573327106965 13.6997919549644
"FBgn0000038" 0 0 0 0 33.487722289345 0 80.1307907749621 0 0 0 0 0
"FBgn0000039" 0 0 0 0 34.3531096941133 0 87.2652880243697 0 0 0 8.21085879734871 0
"FBgn0000043" 14133.8807469943 25061.8689155535 20195.7520523464 81024.6707293522 78096.4771949829 67984.0135227858 105744.426670653 48458.9520335167 49379.638977066 43849.1958349733 125161.44914253 39285.8588390501
"FBgn0000044" 950.861765698517 1231.36515508389 792.573674367217 1002.30477444539 979.596289634959 932.302267019344 1431.04465325516 757.830300769907 921.028616194953 775.408051626709 659.779324880399 1563.35895787746
"FBgn0000045" 2.9771972664326 4.46473302065482 1.49830872726998 7.52801694180627 4.49937827601878 6.46043977752789 16.9996193719637 7.49730370774264 7.50655480153164 3.01291117282307 12.0591051730045 9.2712024348369
"FBgn0000046" 105.71925295208 76.1385517261746 49.8780595916729 73.4821599743109 78.5026924564797 64.4104348864281 134.784640673011 85.6749042008806 76.8516272860661 44.38265131226 94.5102439534971 95.8033273826189
"FBgn0000047" 42.0167480627727 41.5273747866092 33.7597378939781 3.23025123437374 11.2639055531264 17.27818261556 17.7025442421507 6.43533993937981 9.66420588685852 14.5439870018663 37.6775623009044 16.5783806809659
"FBgn0000052" 1154.62584885913 1743.69422969821 1020.43034751343 1858.07056625532 2121.24880480381 1875.30034126179 3464.34012047735 2158.83664019881 1717.92897148381 2624.08412255044 6336.26377185477 2459.3004220794
"FBgn0000053" 1353.52025387607 2176.74717815959 2032.87136722319 1479.77813713719 2165.22430727948 2272.62647987516 2453.41859179592 1402.01376782245 1104.96229544518 1266.58081460167 3600.46217392047 1027.10345291907
"FBgn0000055" 12834.6462010778 25933.6604998092 10737.6325666833 7663.24291406785 11034.5644258983 7035.17959954466 51991.6653260338 30369.4967187448 24796.4888354737 7520.35995620067 22374.1720066786 9804.92642452514
"FBgn0000056" 3.27469753043441 22.9228087649402 24.1532658099347 11.461417371726 14.7361038121904 8.18668542781903 45.8455202319914 34.3840848892047 40.9335937710483 29.191051129381 19.6481559536354 37.6587604487462
"FBgn0000057" 1061.75836905923 1531.99700262271 1310.12658473262 1444.20403586664 1505.91616291745 1491.4232640158 2483.51626007431 2160.51250460869 1968.34317443939 2198.7033591409 5219.02811264945 2201.97790014815
"FBgn0000061" 29.2725640719841 0 5.8864366452297 0 17.6736988377969 11.8129084553422 70.6283247827651 0 0 47.3046565442039 106.489486537059 6.03923853923854
"FBgn0000063" 13.5282961005697 2.69095577866178 9.46291019249375 5.42573564126912 16.2332028356788 13.5569316904545 18.9534217189923 8.11539928942008 8.12240258130957 23.0875653565501 25.8283404803646 23.4789888732851
"FBgn0000064" 153858.640562902 182357.111981781 125596.859963423 133887.231734764 143352.072539879 121431.407882946 164834.360429096 135068.088435825 116835.581918507 92295.9830615943 207316.631827039 102452.722071624
"FBgn0000071" 48.1758744441853 24.0823203754964 30.3069315178456 564.609624712497 610.303948774186 368.088603528566 667.137730047317 363.961560614788 347.831640183194 524.622761605949 1391.27631663214 874.364660289236
"FBgn0000075" 20.6024229720141 22.5421668439447 17.6327133569778 15.1755973121751 5.18411741580396 27.8036188918422 15.1118298327487 0 10.0928022451127 27.8350977068475 70.8892515439506 15.5096706743335
"FBgn0000078" 0 6.13792940492594e-05 0 2.41655519595963e-05 1.73705975274725 3.18338422327281e-05 3.631079375167 3.7017275999653 9.07615681875746e-05 4.66112462337097 8.63583393265773 6.96248140434395
"FBgn0000079" 0 2.41161761089089 0 2.43873238777257 1.825888594957 1.21842747054352 9.5471727827967 5.84118024306365 2.43197041251778 0 6.82811403463806 1.46021898905055
"FBgn0000083" 56158.9219039589 82145.9921470791 69255.2527519471 219334.80737688 233455.686081061 184549.831250731 312145.349085187 147118.366392125 150348.724332468 172564.452966151 509117.018209124 177558.483683512
"FBgn0000094" 0 0 0 0 0 0 0 0 0 0 0 0
"FBgn0000097" 470.312149375914 342.560804105812 527.552751357232 7643.54011652533 6833.78131859076 6324.42126159743 12074.6254268836 4079.40336787448 4414.07119354652 4287.59074922541 13187.9291762969 4513.27024348554
"FBgn0000100" 62978.3031355085 90819.3497634006 69199.9232165853 96174.01144964 88740.6820194201 84984.0769141757 116999.182225922 89276.3132752232 79544.603870021 90422.6995342691 215239.682304782 86921.2488160324
"FBgn0000109" 1074.94434082818 1700.57302422991 1541.99651259331 1520.60717352849 1912.08715031 1829.18538206321 1581.67651440326 1542.23157860116 1266.7925588389 1193.1063050423 2044.49214376804 1149.39959761974
"FBgn0000114" 2451.76337620396 4266.24162046355 1869.68123506954 1257.96654249077 3339.46762401398 1593.86925197718 6113.6050506846 4310.41240277485 1841.79938206074 871.41106984359 2594.30979611604 1289.08564552149
"FBgn0000115" 5180.6394056619 8383.1911481867 6834.22137280822 10069.5708036921 10805.6588212507 9987.81039936112 10555.8625267626 9167.83806315237 7853.47913676272 6675.19567427819 14620.1925657012 7286.16029125729
"FBgn0000116" 40707.5948412317 54051.8427464011 40065.5500407537 175283.597127694 187944.051324847 170632.996972669 279613.078240682 198668.031901661 177855.247322554 188826.872775937 412585.126059039 186160.705045969
"FBgn0000119" 4944.1191300143 6002.88930110265 4635.3205261879 6386.34648530302 6691.85134110184 7120.20020285935 15170.0806005491 13877.7810144997 11876.7195703337 11048.6158730707 22222.8349052127 11193.9504373178
"FBgn0000120" 0 2.65689498355839 0 0 0 0 2.67738325005067 0 0 0 16.1803737073366 0
"FBgn0000121" 0 1.25520817721291 0 0 1.26491466545839 0 1.26349297347042 0 0 0 3.81389700580623 0
