"CTL_1" "CTL_2" "CTL_3" "HYPERT_1" "HYPERT_2" "HYPERT_3" "PLUS_HYPERT_1" "PLUS_HYPERT_2" "PLUS_HYPERT_3" "PROXIMAL_PLUS_HYPERT_1" "PROXIMAL_PLUS_HYPERT_2" "PROXIMAL_PLUS_HYPERT_3"
"FBgn0000008" 0.266066583251192 0.39405322415605 0.304422380248591 1.00912520379348 0.838921894754053 1.26817554016311 0.446612904505694 0.63179204967537 0.742862039336917 0.627434032913258 0.366649657664377 0.528789654391874
"FBgn0000014" 0 0 0 0.00862589709154465 0.0226697864480281 0 0.0341395642867817 0 0 0.00894063448373476 0.0039449825264697 0
"FBgn0000015" 0.00371516653626941 0 0 0.00763704072496513 0 0.00768055118683134 0 0.0119868936428813 0 0.00416538814996076 0 0.0155727321461931
"FBgn0000017" 4.5628814830873 4.28310755004481 4.88006446694396 12.6477022731875 9.93423668043833 11.8335567842893 13.6027166484756 9.84753314630882 10.3826124390799 9.21292576354651 9.92458021894708 8.25495110224294
"FBgn0000018" 3.76466777676908 4.65961317787346 4.6962153158388 6.63596439282265 4.95095900804142 6.67102567888383 7.36828969889215 8.51635337911744 7.59911803192259 7.23984747923869 6.92389662739878 7.51305263239865
"FBgn0000024" 10.4792259133043 9.11288021209852 9.50517982885491 0.387672359820357 0.472425584214887 0.44292047495384 0.630376774726509 0.639536243674541 0.525317515389714 0.394883269129517 0.505291130681659 0.433386051229777
"FBgn0000032" 58.4542217114756 74.6660169638316 73.1684713914576 85.1654944989653 83.2451452764604 92.3175075075283 84.8844797941064 93.4609080907713 90.0600666048532 93.0536617370292 71.320736336137 87.9503061321774
"FBgn0000036" 0.00819623856109611 0.00249595935036564 0 0.00888720872715642 0.0396857069563048 0 0.0914468941445023 0 0 0.00613746990151974 0.00766408679147072 0.0453651285602053
"FBgn0000037" 0.0229694033729805 0.0104673337702091 0.00620932058365666 0.0186560238137894 0.127793477842463 0.0250175750860722 0.136439535709967 0.0664953053233243 0.0292525988964909 0.0386713261289106 0.0455781890421262 0.0379843796179209
"FBgn0000038" 0 0 0 0 0.144147754897237 0 0.305818266879006 0 0 0 0 0
