"CTL_1" "CTL_2" "CTL_3" "HYPERT_1" "HYPERT_2" "HYPERT_3" "PLUS_HYPERT_1" "PLUS_HYPERT_2" "PLUS_HYPERT_3" "PROXIMAL_PLUS_HYPERT_1" "PROXIMAL_PLUS_HYPERT_2" "PROXIMAL_PLUS_HYPERT_3"
"FBgn0000017" 6.04973507761721 5.55210552778397 5.90964485740642 6.44570736168181 6.18154629211105 6.30003300464298 6.49714291638713 6.04892290810429 6.13505668593547 6.04588145298545 6.23956915660401 5.96828821961927
"FBgn0000018" 3.59983260371902 3.50557935285279 3.61571912257306 3.42365779587605 3.1177578598331 3.43154684502375 3.5061557882157 3.74732346641605 3.60082933247857 3.63354617856269 3.68970873396171 3.65698228239818
"FBgn0000024" 6.3751231791106 5.76608705083184 5.93389957316241 0.845328916916614 1.14658651289232 0.879448458318025 1.40323747527013 1.31436405913994 1.05840272859758 0.752745122079797 1.10932476783832 0.947408605445877
"FBgn0000032" 7.6767286001721 7.62859299454481 7.69877475335055 7.22895247076688 7.3123261311136 7.34609931793978 7.15674559243991 7.32751763204811 7.2903944111918 7.44195468051761 7.18080703315616 7.33388424250249
"FBgn0000043" 9.39995852645599 9.69156907136027 9.72164007235813 11.0356197477694 10.9382811445091 10.7914077130867 11.0179438636587 10.3568914173483 10.5381292338509 10.2854966218355 10.6546445782353 10.0581705856879
"FBgn0000044" 5.16609239051559 5.00404960369926 4.71103333902372 4.3595722838522 4.2819536632617 4.26408876949873 4.47070329673611 4.01906509973707 4.454361714403 4.12534648041443 2.74868547877 5.06972238887782
"FBgn0000046" 1.8604425824099 0.856852117367248 0.596582845573411 0.456931352038855 0.507105608613901 0.278252899120596 0.930847123072711 0.738988925077973 0.802566712317152 -0.110559687065264 -0.192234645005486 0.954888283607108
"FBgn0000052" 5.86629366329784 5.93030889795708 5.50652674379743 5.68025758497071 5.82571216053188 5.70476890256642 6.17356228758332 5.95901202143598 5.78156862438248 6.31982110789854 6.44800567557481 6.1798980084708
"FBgn0000053" 4.72819511162449 4.74891871263415 4.89399295171343 4.10089703013496 4.53444887796446 4.36464415717281 4.43919174796105 3.81569338090281 3.82354472555854 3.96680442161358 4.3517504972316 3.69295121718847
"FBgn0000055" 7.61216395590419 8.09245674670944 7.15504571734171 5.97208213904011 6.4556570520816 5.85814489062336 8.3358634810072 8.02575111090527 7.88613209428969 6.08070225044837 6.50962416612872 6.37463221338141
"FBgn0000057" 5.78676092292163 5.7759579653865 5.89591842849746 5.34919490409482 5.36135986626278 5.40301353371342 5.72550676443832 5.99204569977449 6.01003058752293 6.08971682121096 6.19210116910259 6.03370121379791
"FBgn0000064" 10.6517169887083 10.3473052293457 10.18110701441 9.55569012043143 9.62845985928326 9.42310715096034 9.44102199682251 9.62332994868261 9.56921147579102 9.12258801640845 9.13209528511069 9.2228922675704
"FBgn0000071" 0.559906419306259 -0.945961480165039 -0.284952950300298 3.21413312477847 3.27319909712932 2.59678861148688 3.03703431655199 2.63030999601218 2.73729812350908 3.23317456085885 3.49352084808397 3.89861331608326
"FBgn0000083" 9.31240016257269 9.33665290558424 9.46041199063254 10.4204973678839 10.4604030566628 10.1746990873132 10.5295184327215 9.90210619860429 10.1000274272763 10.2208428020732 10.6357661232188 10.2036675903928
"FBgn0000097" 2.37308093603977 1.35269683539948 2.31525080045759 5.49852969807966 5.28322406541658 5.23764968517249 5.75022698222541 4.65935773389239 4.91781043994389 4.7773199651875 5.25939696509131 4.80871400629688
"FBgn0000100" 11.1908789206072 11.185214784433 11.1313158746903 10.912072252521 10.7537180930898 10.7437061597454 10.7950199567093 10.8698400595099 10.8562250877075 10.9580399878139 11.0645178620398 10.8174756498613
"FBgn0000109" 4.95502659187472 5.07640633286342 5.26567052127169 4.56196764157297 4.85021643044476 4.82902577102509 4.22215810883728 4.64323933904377 4.52263675844629 4.3415803216912 3.96598045507039 4.18624988081158
"FBgn0000115" 7.36804977113531 7.52798774174267 7.56397281224823 7.4249038259298 7.48874114093299 7.42335166509835 7.09937239014951 7.35921036312547 7.28792529927989 6.96659376966005 6.95257116176408 6.98194231193747
"FBgn0000116" 7.97982292665374 7.83185245018275 7.74580177898219 8.97011432163375 9.01947386179408 8.91747835502892 9.24332594676524 9.19350651757374 9.2032460061158 9.20000950384954 9.21977671763357 9.14532322460282
"FBgn0000119" 5.8692667607764 5.6141420332997 5.58978056696431 5.36658663839874 5.38574714760966 5.53159952092418 6.20744425750841 6.5446412898501 6.47540171763937 6.29340408592716 6.15803436108448 6.26966729103589
"FBgn0000139" 4.11261472102279 4.33943777931973 4.39566287831058 4.63652134444915 4.61354688985958 4.5577239511009 4.97629674871361 4.76107662148338 4.76696275475851 4.97430594818043 5.14822490179313 4.91308690506265
"FBgn0000150" 9.9433037339849 10.1460806467034 10.0289880908295 9.51752481744072 9.45688727974829 9.50344379190656 9.09075439614719 9.50538017218892 9.39199036653807 9.32696468845588 9.2069772580745 9.15278269285611
"FBgn0000181" 7.95485026742516 8.25518225188799 8.30037308703382 8.52687307485501 8.26433237399803 8.42620442334909 8.134923010259 8.34398448852108 8.35622162647395 8.4921080564968 8.71417968727288 8.52358928254135
"FBgn0000183" 6.8441755531529 6.37992778956835 6.57743484707124 6.25674530348369 6.24772122972007 6.42070164984606 6.22766557601008 6.02281824307663 6.17857952032442 6.46714060424238 6.55535327983342 6.63583511552921
"FBgn0000212" 8.04042564746 8.04646843945858 8.17434512824993 7.78331563216617 7.69397930556501 8.00733950327087 7.87057390841268 7.94612928979579 7.91968701544721 8.37132908591459 8.52749803843742 8.45614779018744
"FBgn0000228" 6.109474636317 5.61780680195048 5.67149331989205 5.89851945508295 5.8968506828009 5.88390963704528 5.95768220876765 5.8448312874662 5.85769783747742 5.8046416244758 5.78915170696041 5.68553162541682
"FBgn0000229" 4.90664684840359 4.78413542030453 4.98364515927038 5.44837401260343 5.52499643733152 5.60220751853232 5.27446677702588 5.12810173669172 5.26821220553907 5.26954704833457 5.03004902055431 5.40140984016209
"FBgn0000239" 6.77372978564667 6.8027680863357 6.70299961294932 6.85747708922717 6.91809828897487 7.03613740580049 6.84765817706621 6.75352939565374 6.77024901186312 6.81790737924502 6.87987324078616 6.87336465542979
"FBgn0000244" 7.15799812528885 6.64768988320648 6.76892634814866 7.02642364178701 6.83278647837245 6.84013120040151 7.28404190626905 7.01269942917715 7.04906510327101 7.0323682723521 6.97569838098258 7.0768811834338
"FBgn0000246" 2.706742801568 2.4158076320376 2.72085331059526 2.33924029454155 2.30841759786952 1.91158207161569 2.25724414077089 2.8314250525983 2.59855326135218 2.00149124900156 2.05054420653675 2.65090343465429
"FBgn0000247" 6.11073171656898 5.79042583808375 5.68194782741962 6.15004103241857 6.00313161455477 6.22873710168058 6.07460527677852 6.13067562864512 6.12385935411891 5.98878472961279 5.97485976980942 5.98375357903631
